1.00E-09,0.00E+00,0.00E+00,1.00E-09,1.00E-09,0.00E+00
0.00E+00,1.00E-09,0.00E+00,0.00E+00,1.00E-09,1.00E-09
0.00E+00,0.00E+00,1.00E-09,1.00E-09,0.00E+00,1.00E-09
1.00E-10,0.00E+00,1.00E-10,1.00E-09,1.00E-09,1.00E-09
1.00E-10,1.00E-10,0.00E+00,1.00E-09,1.00E-09,1.00E-09
0.00E+00,1.00E-10,1.00E-10,1.00E-09,1.00E-09,1.00E-09
